Search rep 1 (of 2)
random seed = 853654
gen	best_like	time	optPrecision
2150	-61946.81033	128	0.451
2160	-61946.58654	128	0.451
2170	-61946.33899	128	0.451
2180	-61946.29242	129	0.451
2190	-61946.26008	129	0.451
2200	-61946.07696	130	0.451
2210	-61945.35873	130	0.451
2220	-61945.22316	131	0.451
2230	-61945.01116	131	0.451
2240	-61944.73236	131	0.451
2250	-61944.6034	132	0.451
2260	-61944.47679	132	0.451
2270	-61944.30789	132	0.451
2280	-61944.25421	133	0.451
2290	-61944.08589	133	0.451
2300	-61944.01816	134	0.451
2310	-61943.38042	135	0.402
2320	-61943.26118	135	0.402
2330	-61943.26118	135	0.402
2340	-61943.15644	136	0.402
2350	-61943.0575	136	0.402
2360	-61942.92033	137	0.402
2370	-61942.91245	137	0.402
2380	-61942.91204	137	0.402
2390	-61942.85258	138	0.402
2400	-61942.79415	138	0.402
2410	-61942.75186	138	0.402
2420	-61942.69282	139	0.402
2430	-61942.57882	139	0.402
2440	-61942.57882	140	0.402
2450	-61942.57882	140	0.402
2460	-61942.5157	140	0.402
2470	-61942.5157	141	0.402
2480	-61942.5157	141	0.402
2490	-61942.5157	141	0.402
2500	-61942.35378	142	0.402
2510	-61942.35378	142	0.402
2520	-61942.25998	143	0.402
2530	-61942.25998	143	0.402
2540	-61942.18145	143	0.402
2550	-61942.18145	144	0.402
2560	-61942.12635	144	0.402
2570	-61942.12635	144	0.402
2580	-61942.06024	145	0.402
2590	-61942.06007	145	0.402
2600	-61942.05506	146	0.402
2610	-61942.04805	146	0.402
2620	-61942.0168	146	0.402
2630	-61941.98237	147	0.402
2640	-61941.98237	147	0.402
2650	-61941.94993	147	0.402
2660	-61941.91322	148	0.402
2670	-61941.91322	148	0.402
2680	-61941.91322	148	0.402
2690	-61941.82912	149	0.402
2700	-61941.7881	149	0.402
2710	-61941.68605	150	0.402
2720	-61941.58352	150	0.402
2730	-61941.55879	150	0.402
2740	-61941.55879	151	0.402
2750	-61941.55879	151	0.402
2760	-61941.55879	152	0.402
2770	-61941.55879	152	0.402
2780	-61941.5493	152	0.402
2790	-61941.5493	153	0.402
2800	-61941.5493	153	0.402
2810	-61941.5323	154	0.353
2820	-61941.43144	154	0.353
2830	-61941.43144	155	0.353
2840	-61941.42789	155	0.353
2850	-61941.35644	156	0.353
2860	-61941.35474	156	0.353
2870	-61941.35474	156	0.353
2880	-61941.35474	157	0.353
2890	-61941.34281	157	0.353
2900	-61941.34281	157	0.353
2910	-61941.25392	158	0.353
2920	-61941.21509	158	0.353
2930	-61941.21509	159	0.353
2940	-61941.21509	159	0.353
2950	-61941.20291	159	0.353
2960	-61941.20291	160	0.353
2970	-61941.11279	160	0.353
2980	-61941.11279	161	0.353
2990	-61940.83965	161	0.353
3000	-61940.80614	161	0.353
3010	-61940.80614	162	0.353
3020	-61940.80614	162	0.353
3030	-61940.77818	162	0.353
3040	-61940.7028	163	0.353
3050	-61940.6949	163	0.353
3060	-61940.6949	164	0.353
3070	-61940.6949	164	0.353
3080	-61940.6949	164	0.353
3090	-61940.6949	165	0.353
3100	-61940.68316	165	0.353
3110	-61940.68316	165	0.353
3120	-61940.68316	166	0.353
3130	-61940.5748	166	0.353
3140	-61940.5748	166	0.353
3150	-61940.54833	167	0.353
3160	-61940.51229	167	0.353
3170	-61940.51229	168	0.353
3180	-61940.51229	168	0.353
3190	-61940.48176	168	0.353
3200	-61940.48176	169	0.353
3210	-61940.48176	169	0.353
3220	-61940.48176	170	0.353
3230	-61940.48176	170	0.353
3240	-61940.4817	170	0.353
3250	-61940.4817	171	0.353
3260	-61940.46987	171	0.353
3270	-61940.46987	171	0.353
3280	-61940.45548	172	0.353
3290	-61940.43326	172	0.353
3300	-61940.43326	173	0.353
3310	-61939.97375	174	0.304
3320	-61939.97	174	0.304
3330	-61939.87403	174	0.304
3340	-61939.8659	175	0.304
3350	-61939.83332	175	0.304
3360	-61939.83332	176	0.304
3370	-61939.75762	176	0.304
3380	-61939.75762	176	0.304
3390	-61939.75762	177	0.304
3400	-61939.75762	177	0.304
3410	-61939.75762	178	0.304
3420	-61939.74678	178	0.304
3430	-61939.73744	178	0.304
3440	-61939.73443	179	0.304
3450	-61939.73443	179	0.304
3460	-61939.71705	179	0.304
3470	-61939.69166	180	0.304
3480	-61939.69166	180	0.304
3490	-61939.69166	181	0.304
3500	-61939.69166	181	0.304
3510	-61939.67519	181	0.304
3520	-61939.67519	182	0.304
3530	-61939.67519	182	0.304
3540	-61939.67519	182	0.304
3550	-61939.6222	183	0.304
3560	-61939.59002	183	0.304
3570	-61939.57998	184	0.304
3580	-61939.55716	184	0.304
3590	-61939.55265	184	0.304
3600	-61939.55265	185	0.304
3610	-61939.55265	185	0.304
3620	-61939.55265	186	0.304
3630	-61939.52605	186	0.304
3640	-61939.49636	186	0.304
3650	-61939.45737	187	0.304
3660	-61939.45737	187	0.304
3670	-61939.38636	188	0.304
3680	-61939.38636	188	0.304
3690	-61939.38636	188	0.304
3700	-61939.38284	189	0.304
3710	-61939.38283	189	0.304
3720	-61939.38147	190	0.304
3730	-61939.38147	190	0.304
3740	-61939.38147	190	0.304
3750	-61939.37762	191	0.304
3760	-61939.37725	191	0.304
3770	-61939.37725	191	0.304
3780	-61939.37683	192	0.304
3790	-61939.37683	192	0.304
3800	-61939.36642	193	0.304
3810	-61939.35423	194	0.255
3820	-61939.35423	194	0.255
3830	-61939.35423	195	0.255
3840	-61939.35423	195	0.255
3850	-61939.34593	195	0.255
3860	-61939.31991	196	0.255
3870	-61939.31991	196	0.255
3880	-61939.31991	196	0.255
3890	-61939.2903	197	0.255
3900	-61939.28761	197	0.255
3910	-61939.28696	198	0.255
3920	-61939.28095	198	0.255
3930	-61939.28095	199	0.255
3940	-61939.28095	199	0.255
3950	-61939.28066	199	0.255
3960	-61939.28066	200	0.255
3970	-61939.28066	200	0.255
3980	-61939.22923	201	0.255
3990	-61939.22923	201	0.255
4000	-61939.22923	201	0.255
4010	-61939.22923	202	0.255
4020	-61939.22923	202	0.255
4030	-61939.22817	203	0.255
4040	-61939.15429	203	0.255
4050	-61939.15429	203	0.255
4060	-61939.10709	204	0.255
4070	-61939.10709	204	0.255
4080	-61939.10709	205	0.255
4090	-61939.10709	205	0.255
4100	-61939.10709	205	0.255
4110	-61939.10709	206	0.255
4120	-61939.10541	206	0.255
4130	-61939.08723	207	0.255
4140	-61939.08723	207	0.255
4150	-61939.08723	207	0.255
4160	-61939.08723	208	0.255
4170	-61939.06628	208	0.255
4180	-61939.033	209	0.255
4190	-61938.98242	209	0.255
4200	-61938.98242	209	0.255
4210	-61938.98242	210	0.255
4220	-61938.98242	210	0.255
4230	-61938.98242	211	0.255
4240	-61938.98242	211	0.255
4250	-61938.98242	212	0.255
4260	-61938.98242	212	0.255
4270	-61938.98242	212	0.255
4280	-61938.98242	213	0.255
4290	-61938.98242	213	0.255
4300	-61938.9732	214	0.255
4310	-61938.64161	215	0.206
4320	-61938.64161	215	0.206
4330	-61938.62753	216	0.206
4340	-61938.62753	216	0.206
4350	-61938.62753	216	0.206
4360	-61938.62753	217	0.206
4370	-61938.62753	217	0.206
4380	-61938.62753	218	0.206
4390	-61938.62753	218	0.206
4400	-61938.62753	218	0.206
4410	-61938.62753	219	0.206
4420	-61938.62753	219	0.206
4430	-61938.62753	220	0.206
4440	-61938.62753	220	0.206
4450	-61938.62753	221	0.206
4460	-61938.58885	221	0.206
4470	-61938.58527	221	0.206
4480	-61938.58527	222	0.206
4490	-61938.58048	222	0.206
4500	-61938.54276	223	0.206
4510	-61938.54276	223	0.206
4520	-61938.54276	223	0.206
4530	-61938.54276	224	0.206
4540	-61938.51489	224	0.206
4550	-61938.51489	225	0.206
4560	-61938.51489	225	0.206
4570	-61938.51489	225	0.206
4580	-61938.51139	226	0.206
4590	-61938.51139	226	0.206
4600	-61938.51139	227	0.206
4610	-61938.51139	227	0.206
4620	-61938.51139	227	0.206
4630	-61938.51139	228	0.206
4640	-61938.51139	228	0.206
4650	-61938.51139	229	0.206
4660	-61938.51103	229	0.206
4670	-61938.51103	230	0.206
4680	-61938.51103	230	0.206
4690	-61938.51103	230	0.206
4700	-61938.51103	231	0.206
4710	-61938.46659	231	0.206
4720	-61938.46659	231	0.206
4730	-61938.46659	232	0.206
4740	-61938.45889	232	0.206
4750	-61938.44334	233	0.206
4760	-61938.4303	233	0.206
4770	-61938.4303	234	0.206
4780	-61938.4303	234	0.206
4790	-61938.4303	234	0.206
4800	-61938.4303	235	0.206
4810	-61938.42635	236	0.157
4820	-61938.42439	236	0.157
4830	-61938.42439	237	0.157
4840	-61938.42439	237	0.157
4850	-61938.42439	238	0.157
4860	-61938.42439	238	0.157
4870	-61938.42439	238	0.157
4880	-61938.42439	239	0.157
4890	-61938.42439	239	0.157
4900	-61938.42439	240	0.157
4910	-61938.42439	240	0.157
4920	-61938.42439	241	0.157
4930	-61938.42439	241	0.157
4940	-61938.39937	241	0.157
4950	-61938.39937	242	0.157
4960	-61938.39937	242	0.157
4970	-61938.39347	243	0.157
4980	-61938.39347	243	0.157
4990	-61938.36126	243	0.157
5000	-61938.36126	244	0.157
5010	-61938.35696	244	0.157
5020	-61938.35696	245	0.157
5030	-61938.35696	245	0.157
5040	-61938.35696	245	0.157
5050	-61938.35696	246	0.157
5060	-61938.35696	246	0.157
5070	-61938.35696	247	0.157
5080	-61938.35696	247	0.157
5090	-61938.35696	248	0.157
5100	-61938.35696	248	0.157
5110	-61938.3504	248	0.157
5120	-61938.34058	249	0.157
5130	-61938.34058	249	0.157
5140	-61938.32831	250	0.157
5150	-61938.32831	250	0.157
5160	-61938.32607	250	0.157
5170	-61938.32607	251	0.157
5180	-61938.32607	251	0.157
5190	-61938.32573	252	0.157
5200	-61938.32573	252	0.157
5210	-61938.32316	253	0.157
5220	-61938.32316	253	0.157
5230	-61938.32316	253	0.157
5240	-61938.32316	254	0.157
5250	-61938.32316	254	0.157
5260	-61938.32316	255	0.157
5270	-61938.32316	255	0.157
5280	-61938.32316	255	0.157
5290	-61938.32316	256	0.157
5300	-61938.32316	256	0.157
5310	-61938.18049	257	0.108
5320	-61938.18049	258	0.108
5330	-61938.18049	258	0.108
5340	-61938.18049	259	0.108
5350	-61938.18049	259	0.108
5360	-61938.18049	259	0.108
5370	-61938.18049	260	0.108
5380	-61938.18049	260	0.108
5390	-61938.18049	261	0.108
5400	-61938.18049	261	0.108
5410	-61938.18049	262	0.108
5420	-61938.18049	262	0.108
5430	-61938.18049	262	0.108
5440	-61938.18049	263	0.108
5450	-61938.18049	263	0.108
5460	-61938.16913	264	0.108
5470	-61938.16913	264	0.108
5480	-61938.16913	265	0.108
5490	-61938.16913	265	0.108
5500	-61938.16913	265	0.108
5510	-61938.16913	266	0.108
5520	-61938.16913	266	0.108
5530	-61938.16913	267	0.108
5540	-61938.16459	267	0.108
5550	-61938.16459	268	0.108
5560	-61938.16459	268	0.108
5570	-61938.16204	269	0.108
5580	-61938.16204	269	0.108
5590	-61938.16204	269	0.108
5600	-61938.16204	270	0.108
5610	-61938.16204	270	0.108
5620	-61938.16204	271	0.108
5630	-61938.16204	271	0.108
5640	-61938.16014	272	0.108
5650	-61938.16014	272	0.108
5660	-61938.16014	272	0.108
5670	-61938.16014	273	0.108
5680	-61938.16014	273	0.108
5690	-61938.16014	274	0.108
5700	-61938.16014	274	0.108
5710	-61938.16014	275	0.108
5720	-61938.15411	275	0.108
5730	-61938.15411	276	0.108
5740	-61938.15411	276	0.108
5750	-61938.15411	276	0.108
5760	-61938.15411	277	0.108
5770	-61938.15411	277	0.108
5780	-61938.15279	278	0.108
5790	-61938.15279	278	0.108
5800	-61938.15279	279	0.108
5810	-61938.15148	280	0.059
5820	-61938.15148	280	0.059
5830	-61938.15148	281	0.059
5840	-61938.15148	281	0.059
5850	-61938.14086	282	0.059
5860	-61938.14086	282	0.059
5870	-61938.14086	283	0.059
5880	-61938.14086	283	0.059
5890	-61938.14086	284	0.059
5900	-61938.14086	284	0.059
5910	-61938.14086	284	0.059
5920	-61938.14086	285	0.059
5930	-61938.14086	285	0.059
5940	-61938.14086	286	0.059
5950	-61938.14086	286	0.059
5960	-61938.14086	287	0.059
5970	-61938.14086	287	0.059
5980	-61938.14086	287	0.059
5990	-61938.14086	288	0.059
6000	-61938.14086	288	0.059
6010	-61938.14086	289	0.059
6020	-61938.14086	289	0.059
6030	-61938.14086	290	0.059
6040	-61938.14086	290	0.059
6050	-61938.14086	290	0.059
6060	-61938.14086	291	0.059
6070	-61938.14086	291	0.059
6080	-61938.14086	292	0.059
6090	-61938.14086	292	0.059
6100	-61938.14086	293	0.059
6110	-61938.14086	293	0.059
6120	-61938.13994	294	0.059
6130	-61938.13994	294	0.059
6140	-61938.13994	294	0.059
6150	-61938.13994	295	0.059
6160	-61938.13994	295	0.059
6170	-61938.13994	296	0.059
6180	-61938.13994	296	0.059
6190	-61938.13994	296	0.059
6200	-61938.13994	297	0.059
6210	-61938.13994	297	0.059
6220	-61938.13978	298	0.059
6230	-61938.13978	298	0.059
6240	-61938.13978	299	0.059
6250	-61938.13978	299	0.059
6260	-61938.13978	300	0.059
6270	-61938.13978	300	0.059
6280	-61938.13978	300	0.059
6290	-61938.13978	301	0.059
6300	-61938.13219	301	0.059
6310	-61937.59167	303	0.01
6320	-61937.59167	303	0.01
6330	-61937.58559	304	0.01
6340	-61937.58559	304	0.01
6350	-61937.58559	305	0.01
6360	-61937.58559	305	0.01
6370	-61937.58559	306	0.01
6380	-61937.58559	306	0.01
6390	-61937.58559	307	0.01
6400	-61937.58559	307	0.01
6410	-61937.58559	307	0.01
6420	-61937.58559	308	0.01
6430	-61937.58559	308	0.01
6440	-61937.58559	309	0.01
6450	-61937.58559	309	0.01
6460	-61937.58559	310	0.01
6470	-61937.58559	310	0.01
6480	-61937.58559	311	0.01
6490	-61937.58559	311	0.01
6500	-61937.58494	312	0.01
6510	-61937.5768	312	0.01
6520	-61937.5768	312	0.01
6530	-61937.57584	313	0.01
6540	-61937.57584	313	0.01
6550	-61937.57584	314	0.01
6560	-61937.57584	314	0.01
6570	-61937.57557	315	0.01
6580	-61937.57557	315	0.01
6590	-61937.57557	316	0.01
6600	-61937.57557	316	0.01
6610	-61937.57557	317	0.01
6620	-61937.57557	317	0.01
6630	-61937.57557	318	0.01
6640	-61937.57463	318	0.01
6650	-61937.57463	318	0.01
6660	-61937.57463	319	0.01
6670	-61937.57463	319	0.01
6680	-61937.57463	320	0.01
6690	-61937.57463	320	0.01
6700	-61937.57463	321	0.01
6710	-61937.57463	321	0.01
6720	-61937.57449	322	0.01
6730	-61937.57449	322	0.01
6740	-61937.57449	322	0.01
6750	-61937.57449	323	0.01
6760	-61937.57449	323	0.01
6770	-61937.57449	324	0.01
6780	-61937.57449	324	0.01
6790	-61937.57449	325	0.01
6800	-61937.5711	325	0.01
6810	-61937.5711	326	0.01
6820	-61937.5711	326	0.01
6830	-61937.5711	327	0.01
6840	-61937.5711	327	0.01
6850	-61937.5711	328	0.01
6860	-61937.5711	328	0.01
6870	-61937.57021	328	0.01
6880	-61937.56976	329	0.01
6890	-61937.56976	329	0.01
6900	-61937.56976	330	0.01
6910	-61937.56976	330	0.01
6920	-61937.56976	331	0.01
6930	-61937.56976	331	0.01
6940	-61937.56976	332	0.01
6950	-61937.56976	332	0.01
6960	-61937.56976	333	0.01
6970	-61937.56976	333	0.01
6980	-61937.56976	334	0.01
6990	-61937.56976	334	0.01
7000	-61937.56976	335	0.01
7010	-61937.56976	335	0.01
7020	-61937.56976	335	0.01
7030	-61937.56976	336	0.01
7040	-61937.56976	336	0.01
7050	-61937.56976	337	0.01
7060	-61937.56976	337	0.01
7070	-61937.56976	338	0.01
7080	-61937.56976	338	0.01
7090	-61937.56976	339	0.01
7100	-61937.56976	339	0.01
7110	-61937.56976	340	0.01
7120	-61937.56976	340	0.01
7130	-61937.56976	341	0.01
7140	-61937.56976	341	0.01
7150	-61937.56976	342	0.01
7160	-61937.56976	342	0.01
7170	-61937.56976	342	0.01
7180	-61937.56976	343	0.01
7190	-61937.56976	343	0.01
7200	-61937.56976	344	0.01
7210	-61937.56976	344	0.01
7220	-61937.56976	345	0.01
7230	-61937.56754	345	0.01
7240	-61937.56754	346	0.01
7250	-61937.56754	346	0.01
7260	-61937.56754	347	0.01
7270	-61937.56754	347	0.01
7280	-61937.56754	348	0.01
7290	-61937.56754	348	0.01
7300	-61937.56754	349	0.01
7310	-61937.56754	349	0.01
7320	-61937.56754	349	0.01
7330	-61937.56754	350	0.01
7340	-61937.56749	350	0.01
7350	-61937.56749	351	0.01
7360	-61937.56749	351	0.01
7370	-61937.56749	352	0.01
7380	-61937.56749	352	0.01
7390	-61937.56689	353	0.01
7400	-61937.56689	353	0.01
7410	-61937.56689	354	0.01
7420	-61937.56689	354	0.01
7430	-61937.56689	355	0.01
7440	-61937.56689	355	0.01
7450	-61937.56689	355	0.01
7460	-61937.56689	356	0.01
7470	-61937.56689	356	0.01
7480	-61937.56689	357	0.01
7490	-61937.56689	357	0.01
7500	-61937.56373	358	0.01
7510	-61937.56373	358	0.01
7520	-61937.56373	359	0.01
7530	-61937.56373	359	0.01
7540	-61937.56373	360	0.01
7550	-61937.5637	360	0.01
7560	-61937.5637	361	0.01
7570	-61937.5637	361	0.01
7580	-61937.5637	361	0.01
7590	-61937.5637	362	0.01
7600	-61937.5637	362	0.01
7610	-61937.56026	363	0.01
7620	-61937.56026	363	0.01
7630	-61937.56026	364	0.01
7640	-61937.56026	364	0.01
7650	-61937.56026	365	0.01
7660	-61937.56026	365	0.01
7670	-61937.56026	366	0.01
7680	-61937.56026	366	0.01
7690	-61937.56026	367	0.01
7700	-61937.56026	367	0.01
7710	-61937.56026	367	0.01
7720	-61937.56026	368	0.01
7730	-61937.56026	368	0.01
7740	-61937.56026	369	0.01
7750	-61937.56026	369	0.01
7760	-61937.56026	370	0.01
7770	-61937.56026	370	0.01
7780	-61937.56026	371	0.01
7790	-61937.56026	371	0.01
7800	-61937.56026	372	0.01
7810	-61937.56026	372	0.01
7820	-61937.56026	373	0.01
7830	-61937.56026	373	0.01
7840	-61937.56026	373	0.01
7850	-61937.56026	374	0.01
7860	-61937.55985	374	0.01
7870	-61937.55985	375	0.01
7880	-61937.55985	375	0.01
7890	-61937.55985	376	0.01
7900	-61937.55985	376	0.01
7910	-61937.55985	377	0.01
7920	-61937.55985	377	0.01
7930	-61937.55985	378	0.01
7940	-61937.55985	378	0.01
7950	-61937.55985	378	0.01
7960	-61937.55985	379	0.01
7970	-61937.55985	379	0.01
7980	-61937.55985	380	0.01
7990	-61937.55985	380	0.01
8000	-61937.55985	381	0.01
8010	-61937.55985	381	0.01
8020	-61937.55985	382	0.01
8030	-61937.55985	382	0.01
8040	-61937.55985	383	0.01
8050	-61937.55985	383	0.01
8060	-61937.55985	384	0.01
8070	-61937.55953	384	0.01
8080	-61937.55953	385	0.01
8090	-61937.55953	385	0.01
8100	-61937.55953	385	0.01
8110	-61937.55953	386	0.01
8120	-61937.55953	386	0.01
8130	-61937.55953	387	0.01
8140	-61937.55953	387	0.01
8150	-61937.55953	388	0.01
8160	-61937.55941	388	0.01
8170	-61937.55941	389	0.01
8180	-61937.55941	389	0.01
8190	-61937.55941	390	0.01
8200	-61937.55941	390	0.01
8210	-61937.55941	391	0.01
8220	-61937.55672	391	0.01
8230	-61937.55672	392	0.01
8240	-61937.55672	392	0.01
8250	-61937.55672	392	0.01
8260	-61937.55672	393	0.01
8270	-61937.55672	393	0.01
8280	-61937.55672	394	0.01
8290	-61937.55672	394	0.01
8300	-61937.55672	395	0.01
8310	-61937.551	395	0.01
8320	-61937.551	396	0.01
8330	-61937.551	396	0.01
8340	-61937.551	397	0.01
8350	-61937.54953	397	0.01
8360	-61937.54953	397	0.01
8370	-61937.54953	398	0.01
8380	-61937.54953	398	0.01
8390	-61937.54953	399	0.01
8400	-61937.54953	399	0.01
8410	-61937.54953	400	0.01
8420	-61937.54953	400	0.01
8430	-61937.54953	401	0.01
8440	-61937.54765	401	0.01
8450	-61937.54765	402	0.01
8460	-61937.54765	402	0.01
8470	-61937.54765	403	0.01
8480	-61937.54765	403	0.01
8490	-61937.54765	404	0.01
8500	-61937.54765	404	0.01
8510	-61937.54765	405	0.01
8520	-61937.54765	405	0.01
8530	-61937.54765	406	0.01
8540	-61937.54765	406	0.01
8550	-61937.54765	406	0.01
8560	-61937.54765	407	0.01
8570	-61937.54765	407	0.01
8580	-61937.54765	408	0.01
8590	-61937.54574	408	0.01
8600	-61937.54574	409	0.01
8610	-61937.54574	409	0.01
8620	-61937.54574	410	0.01
8630	-61937.54574	410	0.01
8640	-61937.54574	411	0.01
8650	-61937.54574	411	0.01
8660	-61937.54574	412	0.01
8670	-61937.54574	412	0.01
8680	-61937.54574	412	0.01
8690	-61937.54574	413	0.01
8700	-61937.54574	413	0.01
8710	-61937.54574	414	0.01
8720	-61937.54574	414	0.01
8730	-61937.54574	415	0.01
8740	-61937.54574	415	0.01
8750	-61937.54574	416	0.01
8760	-61937.53561	416	0.01
